sentence1,sentence2,label
INSPECTION REVEALED HARDWARE ABSENT FROM CYLINDER BAFFLE #3.,THE BOLTS/CLIPS SECURING THE #4 CYLINDER BAFFLE WERE NOT PRESENT.,1
ALL INTAKE TUBE GASKETS LEAKING.,ALL INTAKE TUBE GASKETS ARE LEAKING AND SHOULD BE REPLACED.,1
ALL INTAKE TUBE GASKETS LEAKING.,EVERY GASKET ON THE INTAKE TUBES IS SHOWING A LEAK.,1
ALL INTAKE TUBE GASKETS LEAKING.,INSPECTION REVEALED LEAKS AT EACH INTAKE TUBE GASKET.,1
ALL INTAKE TUBE GASKETS LEAKING.,ALL INTAKE TUBE GASKETS HAVE DEVELOPED LEAKS.,1
ALL INTAKE TUBE GASKETS ARE LEAKING AND SHOULD BE REPLACED.,EVERY GASKET ON THE INTAKE TUBES IS SHOWING A LEAK.,1
ALL INTAKE TUBE GASKETS ARE LEAKING AND SHOULD BE REPLACED.,INSPECTION REVEALED LEAKS AT EACH INTAKE TUBE GASKET.,1
ALL INTAKE TUBE GASKETS ARE LEAKING AND SHOULD BE REPLACED.,ALL INTAKE TUBE GASKETS HAVE DEVELOPED LEAKS.,1
EVERY GASKET ON THE INTAKE TUBES IS SHOWING A LEAK.,INSPECTION REVEALED LEAKS AT EACH INTAKE TUBE GASKET.,1
EVERY GASKET ON THE INTAKE TUBES IS SHOWING A LEAK.,ALL INTAKE TUBE GASKETS HAVE DEVELOPED LEAKS.,1
INSPECTION REVEALED LEAKS AT EACH INTAKE TUBE GASKET.,ALL INTAKE TUBE GASKETS HAVE DEVELOPED LEAKS.,1
LEFT ENGINE #E CYLINDER BAFFLING CRACKED.,A CRACK WAS FOUND IN THE BAFFLE OF THE LEFT ENGINE E-CYLINDER.,1
LEFT ENGINE #E CYLINDER BAFFLING CRACKED.,NOTICED CRACKED BAFFLING ON THE RIGHT ENGINE B-CYLINDER.,1
LEFT ENGINE #E CYLINDER BAFFLING CRACKED.,INSPECTION REVEALED THE LEFT ENGINE #3 (E) CYLINDER BAFFLE IS CRACKED.,1
LEFT ENGINE #E CYLINDER BAFFLING CRACKED.,E-CYLINDER BAFFLING CRACKED ON THE RIGHT ENGINE.,1
A CRACK WAS FOUND IN THE BAFFLE OF THE LEFT ENGINE E-CYLINDER.,NOTICED CRACKED BAFFLING ON THE RIGHT ENGINE B-CYLINDER.,1
A CRACK WAS FOUND IN THE BAFFLE OF THE LEFT ENGINE E-CYLINDER.,INSPECTION REVEALED THE LEFT ENGINE #3 (E) CYLINDER BAFFLE IS CRACKED.,1
A CRACK WAS FOUND IN THE BAFFLE OF THE LEFT ENGINE E-CYLINDER.,E-CYLINDER BAFFLING CRACKED ON THE RIGHT ENGINE.,1
NOTICED CRACKED BAFFLING ON THE RIGHT ENGINE B-CYLINDER.,INSPECTION REVEALED THE LEFT ENGINE #3 (E) CYLINDER BAFFLE IS CRACKED.,1
NOTICED CRACKED BAFFLING ON THE RIGHT ENGINE B-CYLINDER.,E-CYLINDER BAFFLING CRACKED ON THE RIGHT ENGINE.,1
INSPECTION REVEALED THE LEFT ENGINE #3 (E) CYLINDER BAFFLE IS CRACKED.,E-CYLINDER BAFFLING CRACKED ON THE RIGHT ENGINE.,1
RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON CYLINDER #3 INTAKE PIPES,THE RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON THE INTAKE PIPES OF CYLINDER #3.,1
RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON CYLINDER #3 INTAKE PIPES,PRESERVATIVE OIL REMAINS ON THE INTAKE TUBES FOR CYLINDER #2 OF THE LEFT ENGINE.,1
RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON CYLINDER #3 INTAKE PIPES,PRESERVATIVE OIL IS PRESENT ON THE CYLINDER #4 INTAKE PIPES OF THE RIGHT ENGINE.,1
RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON CYLINDER #3 INTAKE PIPES,LEFT ENGINE CYLINDER 3 INTAKE PIPES SHOW RESIDUAL PRESERVATIVE OIL.,1
THE RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON THE INTAKE PIPES OF CYLINDER #3.,PRESERVATIVE OIL REMAINS ON THE INTAKE TUBES FOR CYLINDER #2 OF THE LEFT ENGINE.,1
THE RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON THE INTAKE PIPES OF CYLINDER #3.,PRESERVATIVE OIL IS PRESENT ON THE CYLINDER #4 INTAKE PIPES OF THE RIGHT ENGINE.,1
THE RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON THE INTAKE PIPES OF CYLINDER #3.,LEFT ENGINE CYLINDER 3 INTAKE PIPES SHOW RESIDUAL PRESERVATIVE OIL.,1
PRESERVATIVE OIL REMAINS ON THE INTAKE TUBES FOR CYLINDER #2 OF THE LEFT ENGINE.,PRESERVATIVE OIL IS PRESENT ON THE CYLINDER #4 INTAKE PIPES OF THE RIGHT ENGINE.,1
PRESERVATIVE OIL REMAINS ON THE INTAKE TUBES FOR CYLINDER #2 OF THE LEFT ENGINE.,LEFT ENGINE CYLINDER 3 INTAKE PIPES SHOW RESIDUAL PRESERVATIVE OIL.,1
PRESERVATIVE OIL IS PRESENT ON THE CYLINDER #4 INTAKE PIPES OF THE RIGHT ENGINE.,LEFT ENGINE CYLINDER 3 INTAKE PIPES SHOW RESIDUAL PRESERVATIVE OIL.,1
ROUGH CHOPPING NOISE COMING FROM ENGINE ON APPLICATION OF FU,"A ROUGH, CHOPPING NOISE IS HEARD FROM THE ENGINE WHEN FUEL IS APPLIED.",1
ROUGH CHOPPING NOISE COMING FROM ENGINE ON APPLICATION OF FU,WHEN FUEL IS TURNED ON THE ENGINE MAKES A COARSE CHOPPING SOUND.,1
ROUGH CHOPPING NOISE COMING FROM ENGINE ON APPLICATION OF FU,THE ENGINE EMITS A ROUGH CHOP ON APPLICATION OF FUEL.,1
ROUGH CHOPPING NOISE COMING FROM ENGINE ON APPLICATION OF FU,"ON INTRODUCTION OF FUEL THE ENGINE PRODUCES A ROUGH, INTERMITTENT CHOPPING NOISE.",1
"A ROUGH, CHOPPING NOISE IS HEARD FROM THE ENGINE WHEN FUEL IS APPLIED.",WHEN FUEL IS TURNED ON THE ENGINE MAKES A COARSE CHOPPING SOUND.,1
"A ROUGH, CHOPPING NOISE IS HEARD FROM THE ENGINE WHEN FUEL IS APPLIED.",THE ENGINE EMITS A ROUGH CHOP ON APPLICATION OF FUEL.,1
"A ROUGH, CHOPPING NOISE IS HEARD FROM THE ENGINE WHEN FUEL IS APPLIED.","ON INTRODUCTION OF FUEL THE ENGINE PRODUCES A ROUGH, INTERMITTENT CHOPPING NOISE.",1
WHEN FUEL IS TURNED ON THE ENGINE MAKES A COARSE CHOPPING SOUND.,THE ENGINE EMITS A ROUGH CHOP ON APPLICATION OF FUEL.,1
WHEN FUEL IS TURNED ON THE ENGINE MAKES A COARSE CHOPPING SOUND.,"ON INTRODUCTION OF FUEL THE ENGINE PRODUCES A ROUGH, INTERMITTENT CHOPPING NOISE.",1
THE ENGINE EMITS A ROUGH CHOP ON APPLICATION OF FUEL.,"ON INTRODUCTION OF FUEL THE ENGINE PRODUCES A ROUGH, INTERMITTENT CHOPPING NOISE.",1
RIGHT BOTTOM BAFFLE TIE WIRE HOLE ELONGATED.,THE RIGHT LOWER BAFFLE TIE‑WIRE HOLE IS ELONGATED.,1
RIGHT BOTTOM BAFFLE TIE WIRE HOLE ELONGATED.,FOUND AN ELONGATED SAFETY‑WIRE HOLE IN THE LEFT BOTTOM BAFFLE.,1
RIGHT BOTTOM BAFFLE TIE WIRE HOLE ELONGATED.,THE TIE‑WIRE HOLE ON THE LOWER RIGHT BAFFLE HAS BEEN WORN OVERSIZE.,1
RIGHT BOTTOM BAFFLE TIE WIRE HOLE ELONGATED.,LOWER BAFFLE TIE‑WIRE HOLE (LEFT SIDE) SHOWS ELONGATION.,1
THE RIGHT LOWER BAFFLE TIE‑WIRE HOLE IS ELONGATED.,FOUND AN ELONGATED SAFETY‑WIRE HOLE IN THE LEFT BOTTOM BAFFLE.,1
THE RIGHT LOWER BAFFLE TIE‑WIRE HOLE IS ELONGATED.,THE TIE‑WIRE HOLE ON THE LOWER RIGHT BAFFLE HAS BEEN WORN OVERSIZE.,1
THE RIGHT LOWER BAFFLE TIE‑WIRE HOLE IS ELONGATED.,LOWER BAFFLE TIE‑WIRE HOLE (LEFT SIDE) SHOWS ELONGATION.,1
FOUND AN ELONGATED SAFETY‑WIRE HOLE IN THE LEFT BOTTOM BAFFLE.,THE TIE‑WIRE HOLE ON THE LOWER RIGHT BAFFLE HAS BEEN WORN OVERSIZE.,1
FOUND AN ELONGATED SAFETY‑WIRE HOLE IN THE LEFT BOTTOM BAFFLE.,LOWER BAFFLE TIE‑WIRE HOLE (LEFT SIDE) SHOWS ELONGATION.,1
THE TIE‑WIRE HOLE ON THE LOWER RIGHT BAFFLE HAS BEEN WORN OVERSIZE.,LOWER BAFFLE TIE‑WIRE HOLE (LEFT SIDE) SHOWS ELONGATION.,1
"RIGHT ENGINE SPUTTERING @ 1700 RPM, AS INCREASED THROTTLE RPM",RIGHT ENGINE SPUTTERED AT ABOUT 1700 RPM WHILE THE THROTTLE WAS BEING ADVANCED.,1
"RIGHT ENGINE SPUTTERING @ 1700 RPM, AS INCREASED THROTTLE RPM",WHEN I OPENED THE THROTTLE THE LEFT ENGINE STARTED COUGHING AROUND 1800 RPM.,1
"RIGHT ENGINE SPUTTERING @ 1700 RPM, AS INCREASED THROTTLE RPM",RH ENGINE BEGAN TO SPUTTER NEAR 1600 RPM AS THROTTLE INCREASED.,1
"RIGHT ENGINE SPUTTERING @ 1700 RPM, AS INCREASED THROTTLE RPM",DURING THROTTLE ADVANCEMENT THE RIGHT-HAND ENGINE INTERMITTENTLY SPUTTERED AROUND 1700–1800 RPM.,1
RIGHT ENGINE SPUTTERED AT ABOUT 1700 RPM WHILE THE THROTTLE WAS BEING ADVANCED.,WHEN I OPENED THE THROTTLE THE LEFT ENGINE STARTED COUGHING AROUND 1800 RPM.,1
RIGHT ENGINE SPUTTERED AT ABOUT 1700 RPM WHILE THE THROTTLE WAS BEING ADVANCED.,RH ENGINE BEGAN TO SPUTTER NEAR 1600 RPM AS THROTTLE INCREASED.,1
RIGHT ENGINE SPUTTERED AT ABOUT 1700 RPM WHILE THE THROTTLE WAS BEING ADVANCED.,DURING THROTTLE ADVANCEMENT THE RIGHT-HAND ENGINE INTERMITTENTLY SPUTTERED AROUND 1700–1800 RPM.,1
WHEN I OPENED THE THROTTLE THE LEFT ENGINE STARTED COUGHING AROUND 1800 RPM.,RH ENGINE BEGAN TO SPUTTER NEAR 1600 RPM AS THROTTLE INCREASED.,1
WHEN I OPENED THE THROTTLE THE LEFT ENGINE STARTED COUGHING AROUND 1800 RPM.,DURING THROTTLE ADVANCEMENT THE RIGHT-HAND ENGINE INTERMITTENTLY SPUTTERED AROUND 1700–1800 RPM.,1
RH ENGINE BEGAN TO SPUTTER NEAR 1600 RPM AS THROTTLE INCREASED.,DURING THROTTLE ADVANCEMENT THE RIGHT-HAND ENGINE INTERMITTENTLY SPUTTERED AROUND 1700–1800 RPM.,1
"DURING FLIGHT, EXCEEDED PROP SPEED LIMITATIONS (2720 RPM).",DURING FLIGHT THE PROPELLER EXCEEDED THE SPEED LIMITATION OF 2720 RPM.,1
"DURING FLIGHT, EXCEEDED PROP SPEED LIMITATIONS (2720 RPM).",IN FLIGHT THE PROP WENT PAST THE 2720 RPM LIMIT AND CLIMBED TO ABOUT 2750 RPM.,1
"DURING FLIGHT, EXCEEDED PROP SPEED LIMITATIONS (2720 RPM).",WHILE AIRBORNE THE PROP SPEED VIOLATED THE 2720 RPM RESTRICTION — RECORDED NEAR 2800 RPM.,1
"DURING FLIGHT, EXCEEDED PROP SPEED LIMITATIONS (2720 RPM).","THE PROPELLER RPM EXCEEDED THE ALLOWED 2720 RPM DURING FLIGHT, ROUGHLY 2745 RPM INDICATED.",1
DURING FLIGHT THE PROPELLER EXCEEDED THE SPEED LIMITATION OF 2720 RPM.,IN FLIGHT THE PROP WENT PAST THE 2720 RPM LIMIT AND CLIMBED TO ABOUT 2750 RPM.,1
DURING FLIGHT THE PROPELLER EXCEEDED THE SPEED LIMITATION OF 2720 RPM.,WHILE AIRBORNE THE PROP SPEED VIOLATED THE 2720 RPM RESTRICTION — RECORDED NEAR 2800 RPM.,1
DURING FLIGHT THE PROPELLER EXCEEDED THE SPEED LIMITATION OF 2720 RPM.,"THE PROPELLER RPM EXCEEDED THE ALLOWED 2720 RPM DURING FLIGHT, ROUGHLY 2745 RPM INDICATED.",1
IN FLIGHT THE PROP WENT PAST THE 2720 RPM LIMIT AND CLIMBED TO ABOUT 2750 RPM.,WHILE AIRBORNE THE PROP SPEED VIOLATED THE 2720 RPM RESTRICTION — RECORDED NEAR 2800 RPM.,1
IN FLIGHT THE PROP WENT PAST THE 2720 RPM LIMIT AND CLIMBED TO ABOUT 2750 RPM.,"THE PROPELLER RPM EXCEEDED THE ALLOWED 2720 RPM DURING FLIGHT, ROUGHLY 2745 RPM INDICATED.",1
WHILE AIRBORNE THE PROP SPEED VIOLATED THE 2720 RPM RESTRICTION — RECORDED NEAR 2800 RPM.,"THE PROPELLER RPM EXCEEDED THE ALLOWED 2720 RPM DURING FLIGHT, ROUGHLY 2745 RPM INDICATED.",1
PILOT REPORTED PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS.,THE PILOT REPORTED A PROPELLER OVERSPEED OF ABOUT 20 RPM THAT LASTED A FEW SECONDS.,1
PILOT REPORTED PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS.,PIC SAID THE PROP SUDDENLY SPIKED ROUGHLY 18 RPM FOR SEVERAL SECONDS.,1
PILOT REPORTED PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS.,PILOT REPORTED THE PROP RPM EXCEEDED LIMITS BY APPROXIMATELY 22 RPM FOR A SHORT DURATION.,1
PILOT REPORTED PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS.,CREW NOTED A BRIEF PROP OVERSPEED OF AROUND 15 RPM LASTING ONLY A FEW SECONDS.,1
THE PILOT REPORTED A PROPELLER OVERSPEED OF ABOUT 20 RPM THAT LASTED A FEW SECONDS.,PIC SAID THE PROP SUDDENLY SPIKED ROUGHLY 18 RPM FOR SEVERAL SECONDS.,1
THE PILOT REPORTED A PROPELLER OVERSPEED OF ABOUT 20 RPM THAT LASTED A FEW SECONDS.,PILOT REPORTED THE PROP RPM EXCEEDED LIMITS BY APPROXIMATELY 22 RPM FOR A SHORT DURATION.,1
THE PILOT REPORTED A PROPELLER OVERSPEED OF ABOUT 20 RPM THAT LASTED A FEW SECONDS.,CREW NOTED A BRIEF PROP OVERSPEED OF AROUND 15 RPM LASTING ONLY A FEW SECONDS.,1
PIC SAID THE PROP SUDDENLY SPIKED ROUGHLY 18 RPM FOR SEVERAL SECONDS.,PILOT REPORTED THE PROP RPM EXCEEDED LIMITS BY APPROXIMATELY 22 RPM FOR A SHORT DURATION.,1
PIC SAID THE PROP SUDDENLY SPIKED ROUGHLY 18 RPM FOR SEVERAL SECONDS.,CREW NOTED A BRIEF PROP OVERSPEED OF AROUND 15 RPM LASTING ONLY A FEW SECONDS.,1
PILOT REPORTED THE PROP RPM EXCEEDED LIMITS BY APPROXIMATELY 22 RPM FOR A SHORT DURATION.,CREW NOTED A BRIEF PROP OVERSPEED OF AROUND 15 RPM LASTING ONLY A FEW SECONDS.,1
BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENGINE.,BOTH BOLTS SECURING THE ENGINE GROUNDING STRAP WERE LOOSE.,1
BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENGINE.,FOUND THE ENGINE GROUND STRAP HAD ITS TWO BOLTS LOOSE.,1
BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENGINE.,LEFT AND RIGHT BOLTS FOR THE ENGINE GROUNDING STRAP WERE BOTH LOOSE.,1
BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENGINE.,BOTH FASTENING BOLTS ON THE ENGINE GROUND STRAP WERE NOT TIGHTENED.,1
BOTH BOLTS SECURING THE ENGINE GROUNDING STRAP WERE LOOSE.,FOUND THE ENGINE GROUND STRAP HAD ITS TWO BOLTS LOOSE.,1
BOTH BOLTS SECURING THE ENGINE GROUNDING STRAP WERE LOOSE.,LEFT AND RIGHT BOLTS FOR THE ENGINE GROUNDING STRAP WERE BOTH LOOSE.,1
BOTH BOLTS SECURING THE ENGINE GROUNDING STRAP WERE LOOSE.,BOTH FASTENING BOLTS ON THE ENGINE GROUND STRAP WERE NOT TIGHTENED.,1
FOUND THE ENGINE GROUND STRAP HAD ITS TWO BOLTS LOOSE.,LEFT AND RIGHT BOLTS FOR THE ENGINE GROUNDING STRAP WERE BOTH LOOSE.,1
FOUND THE ENGINE GROUND STRAP HAD ITS TWO BOLTS LOOSE.,BOTH FASTENING BOLTS ON THE ENGINE GROUND STRAP WERE NOT TIGHTENED.,1
LEFT AND RIGHT BOLTS FOR THE ENGINE GROUNDING STRAP WERE BOTH LOOSE.,BOTH FASTENING BOLTS ON THE ENGINE GROUND STRAP WERE NOT TIGHTENED.,1
INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,THE INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,1
INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,THE DRAIN TUBE ON THE INDUCTION ELBOW NEEDS TO BE MOVED BACK INTO POSITION.,1
INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,REPOSITIONING OF THE INDUCTION-ELBOW DRAIN TUBE IS NECESSARY TO RESTORE PROPER DRAINAGE.,1
INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,MOVE THE INDUCTION ELBOW’S DRAIN TUBE — IT’S NOT IN THE CORRECT LOCATION.,1
THE INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,THE DRAIN TUBE ON THE INDUCTION ELBOW NEEDS TO BE MOVED BACK INTO POSITION.,1
THE INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,REPOSITIONING OF THE INDUCTION-ELBOW DRAIN TUBE IS NECESSARY TO RESTORE PROPER DRAINAGE.,1
THE INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,MOVE THE INDUCTION ELBOW’S DRAIN TUBE — IT’S NOT IN THE CORRECT LOCATION.,1
THE DRAIN TUBE ON THE INDUCTION ELBOW NEEDS TO BE MOVED BACK INTO POSITION.,REPOSITIONING OF THE INDUCTION-ELBOW DRAIN TUBE IS NECESSARY TO RESTORE PROPER DRAINAGE.,1
THE DRAIN TUBE ON THE INDUCTION ELBOW NEEDS TO BE MOVED BACK INTO POSITION.,MOVE THE INDUCTION ELBOW’S DRAIN TUBE — IT’S NOT IN THE CORRECT LOCATION.,1
REPOSITIONING OF THE INDUCTION-ELBOW DRAIN TUBE IS NECESSARY TO RESTORE PROPER DRAINAGE.,MOVE THE INDUCTION ELBOW’S DRAIN TUBE — IT’S NOT IN THE CORRECT LOCATION.,1
"STARTED ENGINE. ON START ENGINE ROUGHNESS, ENGINE CONTINUED",STARTED THE ENGINE; IT RAN ROUGH AT START BUT STAYED RUNNING.,1
"STARTED ENGINE. ON START ENGINE ROUGHNESS, ENGINE CONTINUED","ENGINE WAS STARTED AND EXHIBITED ROUGHNESS ON START, YET IT CONTINUED TO OPERATE.",1
"STARTED ENGINE. ON START ENGINE ROUGHNESS, ENGINE CONTINUED","ON START, THE ENGINE SHOWED NOTICEABLE ROUGH RUNNING, HOWEVER IT KEPT RUNNING.",1
"STARTED ENGINE. ON START ENGINE ROUGHNESS, ENGINE CONTINUED","AFTER STARTING, THE ENGINE RAN ROUGH BUT DID NOT QUIT AND CONTINUED TO RUN.",1
STARTED THE ENGINE; IT RAN ROUGH AT START BUT STAYED RUNNING.,"ENGINE WAS STARTED AND EXHIBITED ROUGHNESS ON START, YET IT CONTINUED TO OPERATE.",1
STARTED THE ENGINE; IT RAN ROUGH AT START BUT STAYED RUNNING.,"ON START, THE ENGINE SHOWED NOTICEABLE ROUGH RUNNING, HOWEVER IT KEPT RUNNING.",1
STARTED THE ENGINE; IT RAN ROUGH AT START BUT STAYED RUNNING.,"AFTER STARTING, THE ENGINE RAN ROUGH BUT DID NOT QUIT AND CONTINUED TO RUN.",1
"ENGINE WAS STARTED AND EXHIBITED ROUGHNESS ON START, YET IT CONTINUED TO OPERATE.","ON START, THE ENGINE SHOWED NOTICEABLE ROUGH RUNNING, HOWEVER IT KEPT RUNNING.",1
"ENGINE WAS STARTED AND EXHIBITED ROUGHNESS ON START, YET IT CONTINUED TO OPERATE.","AFTER STARTING, THE ENGINE RAN ROUGH BUT DID NOT QUIT AND CONTINUED TO RUN.",1
"ON START, THE ENGINE SHOWED NOTICEABLE ROUGH RUNNING, HOWEVER IT KEPT RUNNING.","AFTER STARTING, THE ENGINE RAN ROUGH BUT DID NOT QUIT AND CONTINUED TO RUN.",1
#3 CYLINDER EXHAUST GAS TEMPERATURE  LOW ON RUN UP W/ ROUGH RUNNING ENGINE AFTER START,DURING RUN-UP THE EXHAUST GAS TEMPERATURE ON CYLINDER #3 WAS LOW AND THE ENGINE RAN ROUGH AFTER START.,1
#3 CYLINDER EXHAUST GAS TEMPERATURE  LOW ON RUN UP W/ ROUGH RUNNING ENGINE AFTER START,ON THE RUN-UP I NOTED LOW EGT ON CYLINDER #2 AND THE ENGINE WAS ROUGH RIGHT AFTER STARTING.,1
#3 CYLINDER EXHAUST GAS TEMPERATURE  LOW ON RUN UP W/ ROUGH RUNNING ENGINE AFTER START,LOW EGT WAS OBSERVED ON CYLINDER #4 DURING RUN-UP; THE ENGINE EXHIBITED ROUGH RUNNING FOLLOWING START.,1
#3 CYLINDER EXHAUST GAS TEMPERATURE  LOW ON RUN UP W/ ROUGH RUNNING ENGINE AFTER START,AFTER START THE ENGINE RAN ROUGH AND CYLINDER #1 SHOWED A LOW EXHAUST GAS TEMPERATURE ON RUNUP.,1
DURING RUN-UP THE EXHAUST GAS TEMPERATURE ON CYLINDER #3 WAS LOW AND THE ENGINE RAN ROUGH AFTER START.,ON THE RUN-UP I NOTED LOW EGT ON CYLINDER #2 AND THE ENGINE WAS ROUGH RIGHT AFTER STARTING.,1
DURING RUN-UP THE EXHAUST GAS TEMPERATURE ON CYLINDER #3 WAS LOW AND THE ENGINE RAN ROUGH AFTER START.,LOW EGT WAS OBSERVED ON CYLINDER #4 DURING RUN-UP; THE ENGINE EXHIBITED ROUGH RUNNING FOLLOWING START.,1
DURING RUN-UP THE EXHAUST GAS TEMPERATURE ON CYLINDER #3 WAS LOW AND THE ENGINE RAN ROUGH AFTER START.,AFTER START THE ENGINE RAN ROUGH AND CYLINDER #1 SHOWED A LOW EXHAUST GAS TEMPERATURE ON RUNUP.,1
ON THE RUN-UP I NOTED LOW EGT ON CYLINDER #2 AND THE ENGINE WAS ROUGH RIGHT AFTER STARTING.,LOW EGT WAS OBSERVED ON CYLINDER #4 DURING RUN-UP; THE ENGINE EXHIBITED ROUGH RUNNING FOLLOWING START.,1
ON THE RUN-UP I NOTED LOW EGT ON CYLINDER #2 AND THE ENGINE WAS ROUGH RIGHT AFTER STARTING.,AFTER START THE ENGINE RAN ROUGH AND CYLINDER #1 SHOWED A LOW EXHAUST GAS TEMPERATURE ON RUNUP.,1
LOW EGT WAS OBSERVED ON CYLINDER #4 DURING RUN-UP; THE ENGINE EXHIBITED ROUGH RUNNING FOLLOWING START.,AFTER START THE ENGINE RAN ROUGH AND CYLINDER #1 SHOWED A LOW EXHAUST GAS TEMPERATURE ON RUNUP.,1
CHECK #1 & 3 OIL DRAIN TUBES; CHAFED BY ANTI-CHAFE.,INSPECT THE OIL DRAIN TUBES ON ENGINES 1 AND 3 FOR CHAFING FROM THE ANTI‑CHAFE SLEEVE.,1
CHECK #1 & 3 OIL DRAIN TUBES; CHAFED BY ANTI-CHAFE.,CHECK #2 AND #4 OIL DRAIN LINES—ANTI‑CHAFE MATERIAL IS RUBBING AND WEARING THEM WHERE IT CONTACTS THE TUBE.,1
CHECK #1 & 3 OIL DRAIN TUBES; CHAFED BY ANTI-CHAFE.,VERIFY LEFT AND RIGHT OIL DRAIN TUBES FOR ABRASION CAUSED BY THE ANTI‑CHAFE PROTECTION.,1
CHECK #1 & 3 OIL DRAIN TUBES; CHAFED BY ANTI-CHAFE.,FOUND ANTI‑CHAFE ABRASION ON THE #1 OIL DRAIN TUBE; ALSO INSPECT TUBE 3.,1
INSPECT THE OIL DRAIN TUBES ON ENGINES 1 AND 3 FOR CHAFING FROM THE ANTI‑CHAFE SLEEVE.,CHECK #2 AND #4 OIL DRAIN LINES—ANTI‑CHAFE MATERIAL IS RUBBING AND WEARING THEM WHERE IT CONTACTS THE TUBE.,1
INSPECT THE OIL DRAIN TUBES ON ENGINES 1 AND 3 FOR CHAFING FROM THE ANTI‑CHAFE SLEEVE.,VERIFY LEFT AND RIGHT OIL DRAIN TUBES FOR ABRASION CAUSED BY THE ANTI‑CHAFE PROTECTION.,1
INSPECT THE OIL DRAIN TUBES ON ENGINES 1 AND 3 FOR CHAFING FROM THE ANTI‑CHAFE SLEEVE.,FOUND ANTI‑CHAFE ABRASION ON THE #1 OIL DRAIN TUBE; ALSO INSPECT TUBE 3.,1
CHECK #2 AND #4 OIL DRAIN LINES—ANTI‑CHAFE MATERIAL IS RUBBING AND WEARING THEM WHERE IT CONTACTS THE TUBE.,VERIFY LEFT AND RIGHT OIL DRAIN TUBES FOR ABRASION CAUSED BY THE ANTI‑CHAFE PROTECTION.,1
CHECK #2 AND #4 OIL DRAIN LINES—ANTI‑CHAFE MATERIAL IS RUBBING AND WEARING THEM WHERE IT CONTACTS THE TUBE.,FOUND ANTI‑CHAFE ABRASION ON THE #1 OIL DRAIN TUBE; ALSO INSPECT TUBE 3.,1
VERIFY LEFT AND RIGHT OIL DRAIN TUBES FOR ABRASION CAUSED BY THE ANTI‑CHAFE PROTECTION.,FOUND ANTI‑CHAFE ABRASION ON THE #1 OIL DRAIN TUBE; ALSO INSPECT TUBE 3.,1
ALL BOLTS FOR GROUNDING STRAPS FOR ENGINE & FIREWALL TO FRAME L,ALL BOLTS SECURING THE GROUNDING STRAPS FROM THE ENGINE AND FIREWALL TO THE FRAME ON THE LEFT SIDE ARE LOOSE.,1
ALL BOLTS FOR GROUNDING STRAPS FOR ENGINE & FIREWALL TO FRAME L,FOUND THE BOLTS THAT ATTACH THE ENGINE AND FIREWALL GROUND STRAPS TO THE FRAME ON THE RIGHT SIDE LOOSE.,1
ALL BOLTS FOR GROUNDING STRAPS FOR ENGINE & FIREWALL TO FRAME L,EVERY BOLT FOR THE GROUND STRAPS BETWEEN FIREWALL/ENGINE AND THE FRAME IS LOOSE ON THE LHS.,1
ALL BOLTS FOR GROUNDING STRAPS FOR ENGINE & FIREWALL TO FRAME L,THE BOLTS FOR THE GROUNDING STRAPS TYING THE ENGINE AND FIREWALL TO THE FRAME ARE ALL LOOSE — LEFT SIDE.,1
ALL BOLTS SECURING THE GROUNDING STRAPS FROM THE ENGINE AND FIREWALL TO THE FRAME ON THE LEFT SIDE ARE LOOSE.,FOUND THE BOLTS THAT ATTACH THE ENGINE AND FIREWALL GROUND STRAPS TO THE FRAME ON THE RIGHT SIDE LOOSE.,1
ALL BOLTS SECURING THE GROUNDING STRAPS FROM THE ENGINE AND FIREWALL TO THE FRAME ON THE LEFT SIDE ARE LOOSE.,EVERY BOLT FOR THE GROUND STRAPS BETWEEN FIREWALL/ENGINE AND THE FRAME IS LOOSE ON THE LHS.,1
