sentence1,sentence2,label
FOUND THE GOVERNOR-BAFFLE SEAL FOR CYLINDER 3 STARTING TO SEPARATE.,INSPECTION REVEALED THE BAFFLE BUTTON PLUG IS WORN.,0
CYLINDER 4’S GOVERNOR BAFFLE SEAL HAS BEGUN TO DETACH AND NEEDS ATTENTION.,RIGHT-SIDE BAFFLE SAFETY WIRE FAILED.,0
CYLINDER #1 GOVERNOR BAFFLE SEAL IS COMING OFF.,RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING & BRACKET RIVE,0
THE GOVERNOR BAFFLE SEAL ON CYLINDER #1 IS COMING OFF.,RIGHT ENGINE BAFFLE CROSSTIES AT POSITIONS #2 AND #4 ARE BROKEN.,0
THE SEAL ON THE GOVERNOR BAFFLE OF CYLINDER #2 IS PEELING AWAY AND IS LOOSE.,NOTED MISSING TEETH ON THE RIGHT BAFFLE PLUG DURING INSPECTION.,0
FOUND THE GOVERNOR-BAFFLE SEAL FOR CYLINDER 3 STARTING TO SEPARATE.,A BRACKET IS INSTALLED ON THE ACCESSORY PAD LOCATED BEHIND THE ALTERNATOR W/ NOT.,0
CYLINDER 4’S GOVERNOR BAFFLE SEAL HAS BEGUN TO DETACH AND NEEDS ATTENTION.,INSPECTION REVEALED WEAR ON THE FRONT BAFFLE SEALING STRIPS.,0
OIL LINE 90 DEGREE ADEL CLAMP BRACKET IS BROKEN.,"POWER AT IDLE, ENGINE QUIT. RESTARTED & TESTED IDLE W/ FULL",0
THE 90-DEGREE ADEL CLAMP BRACKET THAT SECURES THE OIL LINE IS BROKEN.,DURING START-UP THE STARTER MOTOR WOULD ROTATE TWICE AND THEN SHUT OFF.,0
FOUND THE OIL LINE’S 91° ADEL CLAMP BRACKET CRACKED AND COMING LOOSE.,THAT BAFFLE BUTTON PLUG IS PRETTY WORN OUT.,0
ADEL CLAMP BRACKET AT A 45-DEGREE OIL-LINE BEND IS FRACTURED.,SAFETY WIRE SECURING THE #2 BAFFLE IS FRACTURED.,0
BROKEN NINETY-DEGREE OIL LINE ADEL CLAMP BRACKET NOTED.,REAR BAFFLE SCREW MISSING ON THE #2 SIDE OF THE ENGINE AND THE MOUNTING BRACKET RIVET FAILED.,0
OIL LINE 90 DEGREE ADEL CLAMP BRACKET IS BROKEN.,RIGHT ENGINE BAFFLE #2 & 4 CROSSTIE BROKEN.,0
THE 90-DEGREE ADEL CLAMP BRACKET THAT SECURES THE OIL LINE IS BROKEN.,THE LEFT BAFFLE PLUG IS MISSING SEVERAL TEETH.,0
FOUND THE OIL LINE’S 91° ADEL CLAMP BRACKET CRACKED AND COMING LOOSE.,FOUND A BRACKET FITTED TO THE ACCESSORY PAD BEHIND THE ALTERNATOR — W/ NOT.,0
ADEL CLAMP BRACKET AT A 45-DEGREE OIL-LINE BEND IS FRACTURED.,WORN FRONT BAFFLE SEALS OBSERVED DURING INSPECTION.,0
BROKEN NINETY-DEGREE OIL LINE ADEL CLAMP BRACKET NOTED.,DURING THE ENGINE CHECK THE RPM WOULD NOT ACCELERATE PAST 1600 RPM EVEN WITH FULL THROTTLE.,0
"POWER AT IDLE, ENGINE QUIT. RESTARTED & TESTED IDLE W/ FULL","STARTER WOULD TURN TWICE, THEN CUT OFF DURING START UP.",0
ENGINE QUIT WHILE AT IDLE; RESTARTED AND CHECKED IDLE PLUS FULL‑POWER OPERATION.,THE BAFFLE BUTTON PLUG SHOWS EXCESSIVE WEAR AND SHOULD BE REPLACED.,0
ENGINE STOPPED DURING IDLE. RESTARTED IT AND RAN IDLE AND FULL POWER TESTS.,FOUND THE LEFT BAFFLE’S SAFETY WIRE SNAPPED DURING INSPECTION.,0
LOST ENGINE POWER AT IDLE — RESTARTED AND VERIFIED BOTH IDLE AND FULL THROTTLE PERFORMANCE.,RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING; BRACKET RIVET APPEARS DAMAGED.,0
"WHILE IDLING THE ENGINE SHUT DOWN, WAS RESTARTED, THEN TESTED AT IDLE AND AT FULL POWER.",BAFFLE CROSSTIE BROKEN ON THE LEFT ENGINE AT STATIONS 3 AND 4.,0
"POWER AT IDLE, ENGINE QUIT. RESTARTED & TESTED IDLE W/ FULL",LEFT BAFFLE PLUG MISSING TEETH.,0
ENGINE QUIT WHILE AT IDLE; RESTARTED AND CHECKED IDLE PLUS FULL‑POWER OPERATION.,THE ACCESSORY PAD BEHIND THE ALTERNATOR HAS A BRACKET INSTALLED W/ NOT.,0
ENGINE STOPPED DURING IDLE. RESTARTED IT AND RAN IDLE AND FULL POWER TESTS.,THE SEALS ON THE FORWARD BAFFLE ARE WORN OUT.,0
LOST ENGINE POWER AT IDLE — RESTARTED AND VERIFIED BOTH IDLE AND FULL THROTTLE PERFORMANCE.,"RPM FAILED TO RISE BEYOND 1500 DURING THE RUN-UP, REGARDLESS OF THROTTLE OR MIXTURE ADJUSTMENTS.",0
"WHILE IDLING THE ENGINE SHUT DOWN, WAS RESTARTED, THEN TESTED AT IDLE AND AT FULL POWER.",THE #1 RIGHT-SIDE BAFFLE SPRING SEPARATED FROM ITS MOUNTING.,0
"STARTER WOULD TURN TWICE, THEN CUT OFF DURING START UP.",BAFFLE BUTTON PLUG IS WORN.,0
DURING START-UP THE STARTER MOTOR WOULD ROTATE TWICE AND THEN SHUT OFF.,THE SAFETY WIRE ON THE RIGHT BAFFLE IS BROKEN.,0
"WHEN TRYING TO START, THE STARTER WOULD SPIN TWO REVOLUTIONS AND THEN DIE OUT.",THE LEFT REAR ENGINE BAFFLE HAD ITS MOUNTING SCREW GONE AND THE BRACKET RIVET PULLED OUT.,0
STARTER ENGAGED FOR THREE TURNS BEFORE CUTTING OUT DURING ENGINE START.,"CROSSTIE FAILURES DETECTED ON THE RIGHT-SIDE BAFFLE, LOCATIONS 2 AND 4.",0
STARTER CRANKED ONCE AND THEN STOPPED DURING START-UP.,FOUND THE RIGHT-SIDE BAFFLE PLUG WITH TEETH MISSING.,0
"STARTER WOULD TURN TWICE, THEN CUT OFF DURING START UP.",ACCESSORY PAD BEHIND ALTERNATOR HAS BRACKET INSTALLED W/ NOT,0
DURING START-UP THE STARTER MOTOR WOULD ROTATE TWICE AND THEN SHUT OFF.,THE FRONT BAFFLE SEALS SHOW SIGNS OF WEAR AND SHOULD BE REPLACED.,0
"WHEN TRYING TO START, THE STARTER WOULD SPIN TWO REVOLUTIONS AND THEN DIE OUT.","WHILE PERFORMING THE RUNUP THE TACH WOULDN'T CLIMB PAST ABOUT 1580, NO MATTER WHAT INPUTS WERE MADE.",0
STARTER ENGAGED FOR THREE TURNS BEFORE CUTTING OUT DURING ENGINE START.,BAFFLE SPRING ON ENGINE #2 IS DETACHED AND NEEDS REATTACHMENT.,0
STARTER CRANKED ONCE AND THEN STOPPED DURING START-UP.,THE EXHAUST PUSHROD SEAL ON THE RIGHT #4 CYLINDER SHOWS A LEAK.,0
BAFFLE BUTTON PLUG IS WORN.,RIGHT BAFFLE SAFETY WIRE BROKEN.,0
THE BAFFLE BUTTON PLUG SHOWS EXCESSIVE WEAR AND SHOULD BE REPLACED.,AFT-RIGHT ENGINE BAFFLE MOUNTING SCREW IS MISSING AND THE BRACKET RIVET IS SHEARED.,0
THAT BAFFLE BUTTON PLUG IS PRETTY WORN OUT.,FOUND THE LEFT ENGINE BAFFLE WITH THE #1 & 3 CROSSTIES SNAPPED.,0
INSPECTION REVEALED THE BAFFLE BUTTON PLUG IS WORN.,BAFFLE PLUG (LEFT SIDE) SHOWED LOST TEETH.,0
THE PLUG ON THE BAFFLE BUTTON IS DETERIORATED AND NEEDS CHANGING.,"ACCESSORY PAD BEHIND ALTERNATOR: BRACKET INSTALLED, NOTED AS W/ NOT.",0
BAFFLE BUTTON PLUG IS WORN.,FRONT BAFFLE SEALS ARE WORN.,0
THE BAFFLE BUTTON PLUG SHOWS EXCESSIVE WEAR AND SHOULD BE REPLACED.,DURING RUN-UP THE ENGINE RPM WOULD NOT INCREASE ABOVE 1560 RPM DESPITE THROTTLE CHANGES.,0
THAT BAFFLE BUTTON PLUG IS PRETTY WORN OUT.,FOUND THE LEFT BAFFLE SPRING HAS COME LOOSE AND IS DISCONNECTED.,0
INSPECTION REVEALED THE BAFFLE BUTTON PLUG IS WORN.,LEAK OBSERVED AT THE EXHAUST PUSHROD SEAL OF THE LEFT #2 CYLINDER.,0
THE PLUG ON THE BAFFLE BUTTON IS DETERIORATED AND NEEDS CHANGING.,INSPECTION REVEALED A MISSING NUT ON THE MUFFLER.,0
RIGHT BAFFLE SAFETY WIRE BROKEN.,RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING & BRACKET RIVE,0
THE SAFETY WIRE ON THE RIGHT BAFFLE IS BROKEN.,RIGHT ENGINE BAFFLE CROSSTIES AT POSITIONS #2 AND #4 ARE BROKEN.,0
FOUND THE LEFT BAFFLE’S SAFETY WIRE SNAPPED DURING INSPECTION.,NOTED MISSING TEETH ON THE RIGHT BAFFLE PLUG DURING INSPECTION.,0
SAFETY WIRE SECURING THE #2 BAFFLE IS FRACTURED.,A BRACKET IS INSTALLED ON THE ACCESSORY PAD LOCATED BEHIND THE ALTERNATOR W/ NOT.,0
RIGHT-SIDE BAFFLE SAFETY WIRE FAILED.,INSPECTION REVEALED WEAR ON THE FRONT BAFFLE SEALING STRIPS.,0
RIGHT BAFFLE SAFETY WIRE BROKEN.,"DURING RUN UP, RPM WOULD NOT INCREASE PAST 1560, REGARDLESS",0
THE SAFETY WIRE ON THE RIGHT BAFFLE IS BROKEN.,THE RIGHT BAFFLE SPRING IS DISCONNECTED.,0
FOUND THE LEFT BAFFLE’S SAFETY WIRE SNAPPED DURING INSPECTION.,THERE'S OIL SEEPING FROM THE EXHAUST PUSH-ROD SEAL ON THE LEFT #3 CYLINDER.,0
SAFETY WIRE SECURING THE #2 BAFFLE IS FRACTURED.,THE MUFFLER’S NUT APPEARS TO HAVE FALLEN OFF.,0
RIGHT-SIDE BAFFLE SAFETY WIRE FAILED.,A BREAK WAS IDENTIFIED IN THE MANIFOLD PSI LINE.,0
RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING & BRACKET RIVE,RIGHT ENGINE BAFFLE #2 & 4 CROSSTIE BROKEN.,0
AFT-RIGHT ENGINE BAFFLE MOUNTING SCREW IS MISSING AND THE BRACKET RIVET IS SHEARED.,THE LEFT BAFFLE PLUG IS MISSING SEVERAL TEETH.,0
THE LEFT REAR ENGINE BAFFLE HAD ITS MOUNTING SCREW GONE AND THE BRACKET RIVET PULLED OUT.,FOUND A BRACKET FITTED TO THE ACCESSORY PAD BEHIND THE ALTERNATOR — W/ NOT.,0
RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING; BRACKET RIVET APPEARS DAMAGED.,WORN FRONT BAFFLE SEALS OBSERVED DURING INSPECTION.,0
REAR BAFFLE SCREW MISSING ON THE #2 SIDE OF THE ENGINE AND THE MOUNTING BRACKET RIVET FAILED.,DURING THE ENGINE CHECK THE RPM WOULD NOT ACCELERATE PAST 1600 RPM EVEN WITH FULL THROTTLE.,0
RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING & BRACKET RIVE,RIGHT BAFFLE SPRING IS DISCONNECTED.,0
AFT-RIGHT ENGINE BAFFLE MOUNTING SCREW IS MISSING AND THE BRACKET RIVET IS SHEARED.,RIGHT #2 CYLINDER EXHAUST PUSHROD SEAL IS LEAKING OIL.,0
THE LEFT REAR ENGINE BAFFLE HAD ITS MOUNTING SCREW GONE AND THE BRACKET RIVET PULLED OUT.,FOUND THE MUFFLER WITHOUT ITS NUT DURING INSPECTION.,0
RIGHT REAR ENGINE BAFFLE MOUNTING SCREW MISSING; BRACKET RIVET APPEARS DAMAGED.,MANIFOLD PRESSURE LINE FAILED—BROKEN SECTION OBSERVED DURING INSPECTION.,0
REAR BAFFLE SCREW MISSING ON THE #2 SIDE OF THE ENGINE AND THE MOUNTING BRACKET RIVET FAILED.,A BROKEN CONNECTING ROD WAS FOUND IN THE LEFT-SIDE BAFFLE OF THE LEFT ENGINE DURING INSPECTION.,0
RIGHT ENGINE BAFFLE #2 & 4 CROSSTIE BROKEN.,LEFT BAFFLE PLUG MISSING TEETH.,0
RIGHT ENGINE BAFFLE CROSSTIES AT POSITIONS #2 AND #4 ARE BROKEN.,THE ACCESSORY PAD BEHIND THE ALTERNATOR HAS A BRACKET INSTALLED W/ NOT.,0
FOUND THE LEFT ENGINE BAFFLE WITH THE #1 & 3 CROSSTIES SNAPPED.,THE SEALS ON THE FORWARD BAFFLE ARE WORN OUT.,0
"CROSSTIE FAILURES DETECTED ON THE RIGHT-SIDE BAFFLE, LOCATIONS 2 AND 4.","RPM FAILED TO RISE BEYOND 1500 DURING THE RUN-UP, REGARDLESS OF THROTTLE OR MIXTURE ADJUSTMENTS.",0
BAFFLE CROSSTIE BROKEN ON THE LEFT ENGINE AT STATIONS 3 AND 4.,THE #1 RIGHT-SIDE BAFFLE SPRING SEPARATED FROM ITS MOUNTING.,0
RIGHT ENGINE BAFFLE #2 & 4 CROSSTIE BROKEN.,RIGHT #2 CYLINDER EXHAUST PUSH ROD SEAL LEAKING.,0
RIGHT ENGINE BAFFLE CROSSTIES AT POSITIONS #2 AND #4 ARE BROKEN.,RETAINING NUT ABSENT FROM THE MUFFLER ASSEMBLY.,0
FOUND THE LEFT ENGINE BAFFLE WITH THE #1 & 3 CROSSTIES SNAPPED.,FOUND A BUSTED MANIFOLD PSI LINE THAT ISN’T HOLDING PRESSURE.,0
"CROSSTIE FAILURES DETECTED ON THE RIGHT-SIDE BAFFLE, LOCATIONS 2 AND 4.",CONNECTING ROD FOR THE RIGHT-SIDE BAFFLE ON THE RIGHT ENGINE FRACTURED.,0
BAFFLE CROSSTIE BROKEN ON THE LEFT ENGINE AT STATIONS 3 AND 4.,CYLINDER 4 SIDE BAFFLE HAS LOOSE HARDWARE.,0
LEFT BAFFLE PLUG MISSING TEETH.,ACCESSORY PAD BEHIND ALTERNATOR HAS BRACKET INSTALLED W/ NOT,0
THE LEFT BAFFLE PLUG IS MISSING SEVERAL TEETH.,THE FRONT BAFFLE SEALS SHOW SIGNS OF WEAR AND SHOULD BE REPLACED.,0
NOTED MISSING TEETH ON THE RIGHT BAFFLE PLUG DURING INSPECTION.,"WHILE PERFORMING THE RUNUP THE TACH WOULDN'T CLIMB PAST ABOUT 1580, NO MATTER WHAT INPUTS WERE MADE.",0
BAFFLE PLUG (LEFT SIDE) SHOWED LOST TEETH.,BAFFLE SPRING ON ENGINE #2 IS DETACHED AND NEEDS REATTACHMENT.,0
FOUND THE RIGHT-SIDE BAFFLE PLUG WITH TEETH MISSING.,THE EXHAUST PUSHROD SEAL ON THE RIGHT #4 CYLINDER SHOWS A LEAK.,0
LEFT BAFFLE PLUG MISSING TEETH.,MUFFLER MISSING NUT.,0
THE LEFT BAFFLE PLUG IS MISSING SEVERAL TEETH.,THE MANIFOLD PRESSURE (PSI) LINE IS BROKEN AND NEEDS REPAIR.,0
NOTED MISSING TEETH ON THE RIGHT BAFFLE PLUG DURING INSPECTION.,THE BAFFLE CONNECTING ROD ON THE RIGHT SIDE OF THE LEFT ENGINE HAS SNAPPED.,0
BAFFLE PLUG (LEFT SIDE) SHOWED LOST TEETH.,LOOSE FASTENERS WERE NOTED ON THE RIGHT SIDE BAFFLE OF CYLINDER 3.,0
FOUND THE RIGHT-SIDE BAFFLE PLUG WITH TEETH MISSING.,ENLARGE THE TOP SPARK PLUG ACCESS OPENING IN THE ENGINE BAFFLE FOR CYLINDER 1.,0
ACCESSORY PAD BEHIND ALTERNATOR HAS BRACKET INSTALLED W/ NOT,FRONT BAFFLE SEALS ARE WORN.,0
THE ACCESSORY PAD BEHIND THE ALTERNATOR HAS A BRACKET INSTALLED W/ NOT.,DURING RUN-UP THE ENGINE RPM WOULD NOT INCREASE ABOVE 1560 RPM DESPITE THROTTLE CHANGES.,0
FOUND A BRACKET FITTED TO THE ACCESSORY PAD BEHIND THE ALTERNATOR — W/ NOT.,FOUND THE LEFT BAFFLE SPRING HAS COME LOOSE AND IS DISCONNECTED.,0
A BRACKET IS INSTALLED ON THE ACCESSORY PAD LOCATED BEHIND THE ALTERNATOR W/ NOT.,LEAK OBSERVED AT THE EXHAUST PUSHROD SEAL OF THE LEFT #2 CYLINDER.,0
"ACCESSORY PAD BEHIND ALTERNATOR: BRACKET INSTALLED, NOTED AS W/ NOT.",INSPECTION REVEALED A MISSING NUT ON THE MUFFLER.,0
ACCESSORY PAD BEHIND ALTERNATOR HAS BRACKET INSTALLED W/ NOT,BROKEN MANIFOLD PSI LINE.,0
THE ACCESSORY PAD BEHIND THE ALTERNATOR HAS A BRACKET INSTALLED W/ NOT.,LEFT-ENGINE LEFT-SIDE BAFFLE CONNECTING ROD IS BROKEN.,0
FOUND A BRACKET FITTED TO THE ACCESSORY PAD BEHIND THE ALTERNATOR — W/ NOT.,FOUND LOOSE BOLTS ON THE LEFT-SIDE BAFFLE OF CYLINDER 2.,0
A BRACKET IS INSTALLED ON THE ACCESSORY PAD LOCATED BEHIND THE ALTERNATOR W/ NOT.,REWORK REQUIRED: BAFFLE TOP SPARK PLUG ACCESS OPENING ON CYLINDER 2 IS UNDERSIZED.,0
"ACCESSORY PAD BEHIND ALTERNATOR: BRACKET INSTALLED, NOTED AS W/ NOT.",THE AFT BAFFLING AFT OF CYLINDER THREE HAS RIVETS THAT HAVE SHEARED.,0
FRONT BAFFLE SEALS ARE WORN.,"DURING RUN UP, RPM WOULD NOT INCREASE PAST 1560, REGARDLESS",0
THE FRONT BAFFLE SEALS SHOW SIGNS OF WEAR AND SHOULD BE REPLACED.,THE RIGHT BAFFLE SPRING IS DISCONNECTED.,0
THE SEALS ON THE FORWARD BAFFLE ARE WORN OUT.,THERE'S OIL SEEPING FROM THE EXHAUST PUSH-ROD SEAL ON THE LEFT #3 CYLINDER.,0
WORN FRONT BAFFLE SEALS OBSERVED DURING INSPECTION.,THE MUFFLER’S NUT APPEARS TO HAVE FALLEN OFF.,0
INSPECTION REVEALED WEAR ON THE FRONT BAFFLE SEALING STRIPS.,A BREAK WAS IDENTIFIED IN THE MANIFOLD PSI LINE.,0
FRONT BAFFLE SEALS ARE WORN.,LEFT SIDE OF LEFT ENGINE BAFFLING CONNECTING ROD BROKEN.,0
THE FRONT BAFFLE SEALS SHOW SIGNS OF WEAR AND SHOULD BE REPLACED.,THE SIDE BAFFLE ON CYLINDER #3 HAS LOOSE HARDWARE.,0
THE SEALS ON THE FORWARD BAFFLE ARE WORN OUT.,THE TOP PLUG HOLE IN THE BAFFLE FOR CYLINDER 3 IS TOO SMALL AND NEEDS TO BE OPENED UP.,0
WORN FRONT BAFFLE SEALS OBSERVED DURING INSPECTION.,SHEARED RIVETS OBSERVED ON THE AFT BAFFLE AFT OF CYLINDER 4.,0
INSPECTION REVEALED WEAR ON THE FRONT BAFFLE SEALING STRIPS.,RECOMMEND ONE FLIGHT TEST TO VALIDATE HOVER CAPABILITY.,0
"DURING RUN UP, RPM WOULD NOT INCREASE PAST 1560, REGARDLESS",RIGHT BAFFLE SPRING IS DISCONNECTED.,0
DURING RUN-UP THE ENGINE RPM WOULD NOT INCREASE ABOVE 1560 RPM DESPITE THROTTLE CHANGES.,RIGHT #2 CYLINDER EXHAUST PUSHROD SEAL IS LEAKING OIL.,0
"WHILE PERFORMING THE RUNUP THE TACH WOULDN'T CLIMB PAST ABOUT 1580, NO MATTER WHAT INPUTS WERE MADE.",FOUND THE MUFFLER WITHOUT ITS NUT DURING INSPECTION.,0
"RPM FAILED TO RISE BEYOND 1500 DURING THE RUN-UP, REGARDLESS OF THROTTLE OR MIXTURE ADJUSTMENTS.",MANIFOLD PRESSURE LINE FAILED—BROKEN SECTION OBSERVED DURING INSPECTION.,0
DURING THE ENGINE CHECK THE RPM WOULD NOT ACCELERATE PAST 1600 RPM EVEN WITH FULL THROTTLE.,A BROKEN CONNECTING ROD WAS FOUND IN THE LEFT-SIDE BAFFLE OF THE LEFT ENGINE DURING INSPECTION.,0
"DURING RUN UP, RPM WOULD NOT INCREASE PAST 1560, REGARDLESS",#3 CYLINDER SIDE BAFFLE HAS LOOSE HARDWARE.,0
DURING RUN-UP THE ENGINE RPM WOULD NOT INCREASE ABOVE 1560 RPM DESPITE THROTTLE CHANGES.,THE ENGINE BAFFLE TOP SPARK PLUG ACCESS HOLE FOR CYLINDER #4 REQUIRES ENLARGEMENT FOR PROPER PLUG ACCESS.,0
"WHILE PERFORMING THE RUNUP THE TACH WOULDN'T CLIMB PAST ABOUT 1580, NO MATTER WHAT INPUTS WERE MADE.",FOUND SEVERAL RIVETS SHEARED ON THE REAR BAFFLE BEHIND CYLINDER #2.,0
"RPM FAILED TO RISE BEYOND 1500 DURING THE RUN-UP, REGARDLESS OF THROTTLE OR MIXTURE ADJUSTMENTS.",NEED TO CONDUCT A TEST FLIGHT TO CHECK THE HELICOPTER’S ABILITY TO HOVER.,0
DURING THE ENGINE CHECK THE RPM WOULD NOT ACCELERATE PAST 1600 RPM EVEN WITH FULL THROTTLE.,BOTH LOWER FRONT BAFFLE SEALS (LEFT/RIGHT) NEED REPAIR.,0
RIGHT BAFFLE SPRING IS DISCONNECTED.,RIGHT #2 CYLINDER EXHAUST PUSH ROD SEAL LEAKING.,0
THE RIGHT BAFFLE SPRING IS DISCONNECTED.,RETAINING NUT ABSENT FROM THE MUFFLER ASSEMBLY.,0
FOUND THE LEFT BAFFLE SPRING HAS COME LOOSE AND IS DISCONNECTED.,FOUND A BUSTED MANIFOLD PSI LINE THAT ISN’T HOLDING PRESSURE.,0
BAFFLE SPRING ON ENGINE #2 IS DETACHED AND NEEDS REATTACHMENT.,CONNECTING ROD FOR THE RIGHT-SIDE BAFFLE ON THE RIGHT ENGINE FRACTURED.,0
THE #1 RIGHT-SIDE BAFFLE SPRING SEPARATED FROM ITS MOUNTING.,CYLINDER 4 SIDE BAFFLE HAS LOOSE HARDWARE.,0
RIGHT BAFFLE SPRING IS DISCONNECTED.,#4 CYLINDER TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES,0
THE RIGHT BAFFLE SPRING IS DISCONNECTED.,RIVETS ON THE AFT BAFFLING BEHIND CYLINDER #3 WERE FOUND SHEARED.,0
FOUND THE LEFT BAFFLE SPRING HAS COME LOOSE AND IS DISCONNECTED.,PERFORM A FLIGHT TEST TO CONFIRM HOVER PERFORMANCE.,0
BAFFLE SPRING ON ENGINE #2 IS DETACHED AND NEEDS REATTACHMENT.,FRONT LOWER BAFFLE SEALS ON SIDES 1 AND 2 REQUIRE SERVICING.,0
THE #1 RIGHT-SIDE BAFFLE SPRING SEPARATED FROM ITS MOUNTING.,ROCKER COVER GASKET FOR CYLINDER 2 NEEDS REPLACEMENT.,0
RIGHT #2 CYLINDER EXHAUST PUSH ROD SEAL LEAKING.,MUFFLER MISSING NUT.,0
RIGHT #2 CYLINDER EXHAUST PUSHROD SEAL IS LEAKING OIL.,THE MANIFOLD PRESSURE (PSI) LINE IS BROKEN AND NEEDS REPAIR.,0
THERE'S OIL SEEPING FROM THE EXHAUST PUSH-ROD SEAL ON THE LEFT #3 CYLINDER.,THE BAFFLE CONNECTING ROD ON THE RIGHT SIDE OF THE LEFT ENGINE HAS SNAPPED.,0
LEAK OBSERVED AT THE EXHAUST PUSHROD SEAL OF THE LEFT #2 CYLINDER.,LOOSE FASTENERS WERE NOTED ON THE RIGHT SIDE BAFFLE OF CYLINDER 3.,0
THE EXHAUST PUSHROD SEAL ON THE RIGHT #4 CYLINDER SHOWS A LEAK.,ENLARGE THE TOP SPARK PLUG ACCESS OPENING IN THE ENGINE BAFFLE FOR CYLINDER 1.,0
RIGHT #2 CYLINDER EXHAUST PUSH ROD SEAL LEAKING.,"RIVETS SHEARED ON AFT BAFFLING, BEHIND CYLINDER #3.",0
RIGHT #2 CYLINDER EXHAUST PUSHROD SEAL IS LEAKING OIL.,A TEST FLIGHT IS REQUIRED TO VERIFY HOVER POWER.,0
THERE'S OIL SEEPING FROM THE EXHAUST PUSH-ROD SEAL ON THE LEFT #3 CYLINDER.,THE FRONT BAFFLE SEALS ON THE BOTTOM RIGHT AND BOTTOM LEFT NEED TO BE REPLACED.,0
LEAK OBSERVED AT THE EXHAUST PUSHROD SEAL OF THE LEFT #2 CYLINDER.,REPLACE THE #4 ROCKER COVER GASKET; IT IS NO LONGER SERVICEABLE.,0
THE EXHAUST PUSHROD SEAL ON THE RIGHT #4 CYLINDER SHOWS A LEAK.,INSPECTION REVEALED THE RIGHT ENGINE WITHOUT A BAFFLE BOLT ON CYLINDER THREE.,0
MUFFLER MISSING NUT.,BROKEN MANIFOLD PSI LINE.,0
RETAINING NUT ABSENT FROM THE MUFFLER ASSEMBLY.,LEFT-ENGINE LEFT-SIDE BAFFLE CONNECTING ROD IS BROKEN.,0
FOUND THE MUFFLER WITHOUT ITS NUT DURING INSPECTION.,FOUND LOOSE BOLTS ON THE LEFT-SIDE BAFFLE OF CYLINDER 2.,0
THE MUFFLER’S NUT APPEARS TO HAVE FALLEN OFF.,REWORK REQUIRED: BAFFLE TOP SPARK PLUG ACCESS OPENING ON CYLINDER 2 IS UNDERSIZED.,0
INSPECTION REVEALED A MISSING NUT ON THE MUFFLER.,THE AFT BAFFLING AFT OF CYLINDER THREE HAS RIVETS THAT HAVE SHEARED.,0
MUFFLER MISSING NUT.,TEST FLIGHT NEEDED FOR HOVER POWER.,0
RETAINING NUT ABSENT FROM THE MUFFLER ASSEMBLY.,FRONT BAFFLE SEALS ON THE LOWER LEFT AND LOWER RIGHT SIDES NEED REPLACEMENT.,0
FOUND THE MUFFLER WITHOUT ITS NUT DURING INSPECTION.,THE GASKET BENEATH THE ROCKER COVER AT #3 IS WORN AND NEEDS TO BE CHANGED.,0
THE MUFFLER’S NUT APPEARS TO HAVE FALLEN OFF.,BAFFLE BOLT ABSENT AT CYLINDER 2 OF THE LEFT ENGINE.,0
INSPECTION REVEALED A MISSING NUT ON THE MUFFLER.,CYLINDER 2 ROCKER ARM COVER IS LEAKING.,0
BROKEN MANIFOLD PSI LINE.,LEFT SIDE OF LEFT ENGINE BAFFLING CONNECTING ROD BROKEN.,0
THE MANIFOLD PRESSURE (PSI) LINE IS BROKEN AND NEEDS REPAIR.,THE SIDE BAFFLE ON CYLINDER #3 HAS LOOSE HARDWARE.,0
FOUND A BUSTED MANIFOLD PSI LINE THAT ISN’T HOLDING PRESSURE.,THE TOP PLUG HOLE IN THE BAFFLE FOR CYLINDER 3 IS TOO SMALL AND NEEDS TO BE OPENED UP.,0
MANIFOLD PRESSURE LINE FAILED—BROKEN SECTION OBSERVED DURING INSPECTION.,SHEARED RIVETS OBSERVED ON THE AFT BAFFLE AFT OF CYLINDER 4.,0
A BREAK WAS IDENTIFIED IN THE MANIFOLD PSI LINE.,RECOMMEND ONE FLIGHT TEST TO VALIDATE HOVER CAPABILITY.,0
BROKEN MANIFOLD PSI LINE.,"FRONT BAFFLE SEAL ON BOTTOM LEFT & BOTTOM RIGHT SIDES, NEEDS",0
THE MANIFOLD PRESSURE (PSI) LINE IS BROKEN AND NEEDS REPAIR.,ROCKER COVER GASKET ON CYLINDER #1 REQUIRES REPLACEMENT.,0
FOUND A BUSTED MANIFOLD PSI LINE THAT ISN’T HOLDING PRESSURE.,FOUND THE BAFFLE BOLT GONE FROM CYLINDER 4 ON THE RIGHT ENGINE.,0
MANIFOLD PRESSURE LINE FAILED—BROKEN SECTION OBSERVED DURING INSPECTION.,ROCKER ARM COVER ON CYLINDER 4 FOUND TO BE LEAKING.,0
A BREAK WAS IDENTIFIED IN THE MANIFOLD PSI LINE.,LEFT-ENGINE CYLINDER BAFFLE FRACTURED ON THE AFT SIDE (CYLINDER #1).,0
